seed,target,success,path_len,sp_len,stretch,failure_reason
AWBL,SMDVL,True,6,2,3.0,
AWBL,SMDVR,True,5,2,2.5,
AWBL,SMBDL,True,1,1,1.0,
AWBL,SMBDR,True,6,2,3.0,
AWBL,SMBVL,True,1,1,1.0,
AWBL,SMBVR,True,6,3,2.0,
AWBL,SIBDL,True,2,2,1.0,
AWBL,SIBDR,True,9,2,4.5,
AWBL,SIBVL,True,2,2,1.0,
AWBL,SIBVR,True,3,2,1.5,
AWBL,SIADL,True,3,2,1.5,
AWBL,SIADR,True,8,2,4.0,
AWBL,SIAVL,True,2,2,1.0,
AWBL,SIAVR,True,3,2,1.5,
AWBL,DA01,False,5,3,inf,dead_end
AWBL,DA02,False,16,3,inf,dead_end
AWBL,DA03,False,14,3,inf,dead_end
AWBL,DA04,False,17,3,inf,dead_end
AWBL,DA05,True,2,2,1.0,
AWBL,DA06,False,13,3,inf,dead_end
AWBL,DA07,True,15,2,7.5,
AWBL,DA08,True,2,2,1.0,
AWBL,DA09,True,3,3,1.0,
AWBL,PDA,True,3,3,1.0,
AWBL,DB01,False,16,3,inf,dead_end
AWBL,DB02,False,14,3,inf,dead_end
AWBL,DB03,True,2,2,1.0,
AWBL,DB04,True,2,2,1.0,
AWBL,DB05,False,18,2,inf,dead_end
AWBL,DB06,False,17,2,inf,dead_end
AWBL,DB07,True,3,2,1.5,
AWBL,AS01,False,16,3,inf,dead_end
AWBL,AS02,False,15,3,inf,dead_end
AWBL,AS03,False,15,3,inf,dead_end
AWBL,AS04,True,2,2,1.0,
AWBL,AS05,True,2,2,1.0,
AWBL,AS06,True,2,2,1.0,
AWBL,AS07,False,18,3,inf,dead_end
AWBL,AS08,True,9,3,3.0,
AWBL,AS09,False,6,3,inf,dead_end
AWBL,AS10,True,5,2,2.5,
AWBL,AS11,True,2,2,1.0,
AWBL,PDB,True,5,3,1.6666666666666667,
AWBL,DD01,False,18,3,inf,dead_end
AWBL,DD02,False,12,3,inf,dead_end
AWBL,DD03,True,3,3,1.0,
AWBL,DD04,False,13,3,inf,dead_end
AWBL,DD05,False,5,3,inf,dead_end
AWBL,DD06,True,2,2,1.0,
AWBL,VA01,False,21,3,inf,dead_end
AWBL,VA02,False,16,2,inf,dead_end
AWBL,VA03,False,14,3,inf,dead_end
AWBL,VA04,False,14,3,inf,dead_end
AWBL,VA05,True,5,3,1.6666666666666667,
AWBL,VA06,True,5,3,1.6666666666666667,
AWBL,VA07,False,12,3,inf,dead_end
AWBL,VA08,True,3,3,1.0,
AWBL,VA09,False,7,3,inf,dead_end
AWBL,VA10,False,11,2,inf,dead_end
AWBL,VA11,True,3,2,1.5,
AWBL,VA12,True,3,3,1.0,
AWBL,VB01,False,19,2,inf,dead_end
AWBL,VB02,True,2,2,1.0,
AWBL,VB03,True,5,3,1.6666666666666667,
AWBL,VB04,True,2,2,1.0,
AWBL,VB05,True,2,2,1.0,
AWBL,VB06,True,2,2,1.0,
AWBL,VB07,True,2,2,1.0,
AWBL,VB08,True,2,2,1.0,
AWBL,VB09,False,8,2,inf,dead_end
AWBL,VB10,True,5,2,2.5,
AWBL,VB11,True,3,2,1.5,
AWBL,VD01,False,17,2,inf,dead_end
AWBL,VD02,False,16,3,inf,dead_end
AWBL,VD03,False,12,3,inf,dead_end
AWBL,VD04,True,3,3,1.0,
AWBL,VD05,True,3,3,1.0,
AWBL,VD06,True,4,3,1.3333333333333333,
AWBL,VD07,True,3,3,1.0,
AWBL,VD08,False,7,3,inf,dead_end
AWBL,VD09,False,8,3,inf,dead_end
AWBL,VD10,False,5,3,inf,dead_end
AWBL,VD11,True,5,3,1.6666666666666667,
AWBL,VD12,True,2,2,1.0,
AWBL,VD13,True,3,3,1.0,
AWBL,HSNL,True,1,1,1.0,
AWBL,HSNR,True,3,2,1.5,
AWBL,VC01,False,17,3,inf,dead_end
AWBL,VC02,True,3,3,1.0,
AWBL,VC03,True,2,2,1.0,
AWBL,VC04,False,13,3,inf,dead_end
AWBL,VC05,False,11,2,inf,dead_end
AWBL,VC06,False,21,3,inf,dead_end
AWBL,dBWML1,False,6,3,inf,dead_end
AWBL,dBWML2,False,5,3,inf,dead_end
AWBL,dBWML3,False,7,3,inf,dead_end
AWBL,dBWML4,False,3,2,inf,dead_end
AWBL,dBWML5,False,7,2,inf,dead_end
AWBL,dBWML6,False,5,3,inf,dead_end
AWBL,dBWML7,False,3,3,inf,dead_end
AWBL,dBWMR1,True,2,2,1.0,
AWBL,dBWMR2,True,2,2,1.0,
AWBL,dBWMR3,True,2,2,1.0,
AWBL,dBWMR4,True,2,2,1.0,
AWBL,dBWMR5,True,2,2,1.0,
AWBL,dBWMR6,True,2,2,1.0,
AWBL,dBWMR7,True,2,2,1.0,
AWBL,vBWML1,False,7,2,inf,dead_end
AWBL,vBWML2,False,5,2,inf,dead_end
AWBL,vBWML3,False,5,2,inf,dead_end
AWBL,vBWML4,False,5,2,inf,dead_end
AWBL,vBWML5,False,4,2,inf,dead_end
AWBL,vBWML6,False,3,2,inf,dead_end
AWBL,vBWML7,True,2,2,1.0,
AWBL,vBWMR1,False,3,4,inf,dead_end
AWBL,vBWMR2,False,11,3,inf,dead_end
AWBL,vBWMR3,True,10,3,3.3333333333333335,
AWBL,vBWMR4,True,6,3,2.0,
AWBL,vBWMR5,False,5,3,inf,dead_end
AWBL,vBWMR6,False,5,3,inf,dead_end
AWBL,vBWMR7,False,4,3,inf,dead_end
AWBL,dBWML8,False,3,3,inf,dead_end
AWBL,dBWML9,False,19,3,inf,dead_end
AWBL,dBWML10,False,17,3,inf,dead_end
AWBL,dBWML11,False,15,3,inf,dead_end
AWBL,dBWML12,False,15,3,inf,dead_end
AWBL,dBWML13,False,17,3,inf,dead_end
AWBL,dBWML14,True,8,3,2.6666666666666665,
AWBL,dBWML15,False,5,3,inf,dead_end
AWBL,dBWML16,False,4,3,inf,dead_end
AWBL,dBWML17,True,3,3,1.0,
AWBL,dBWML18,True,3,3,1.0,
AWBL,dBWML19,True,3,3,1.0,
AWBL,dBWML20,True,3,3,1.0,
AWBL,dBWML21,True,3,3,1.0,
AWBL,dBWML22,True,4,3,1.3333333333333333,
AWBL,dBWML23,True,6,3,2.0,
AWBL,dBWML24,False,7,3,inf,dead_end
AWBL,dBWMR8,False,3,2,inf,dead_end
AWBL,dBWMR9,False,19,2,inf,dead_end
AWBL,dBWMR10,False,16,2,inf,dead_end
AWBL,dBWMR11,False,15,2,inf,dead_end
AWBL,dBWMR12,False,15,2,inf,dead_end
AWBL,dBWMR13,True,3,2,1.5,
AWBL,dBWMR14,True,12,2,6.0,
AWBL,dBWMR15,False,5,2,inf,dead_end
AWBL,dBWMR16,False,5,2,inf,dead_end
AWBL,dBWMR17,True,3,3,1.0,
AWBL,dBWMR18,True,3,3,1.0,
AWBL,dBWMR19,True,3,3,1.0,
AWBL,dBWMR20,True,3,3,1.0,
AWBL,dBWMR21,True,3,3,1.0,
AWBL,dBWMR22,False,6,3,inf,dead_end
AWBL,dBWMR23,True,5,3,1.6666666666666667,
AWBL,dBWMR24,True,7,3,2.3333333333333335,
AWBL,vBWML8,True,2,2,1.0,
AWBL,vBWML9,True,2,2,1.0,
AWBL,vBWML10,True,2,2,1.0,
AWBL,vBWML11,True,2,2,1.0,
AWBL,vBWML12,True,2,2,1.0,
AWBL,vBWML13,True,2,2,1.0,
AWBL,vBWML14,True,2,2,1.0,
AWBL,vBWML15,True,6,2,3.0,
AWBL,vBWML16,True,5,2,2.5,
AWBL,vBWML17,False,9,3,inf,dead_end
AWBL,vBWML18,False,8,3,inf,dead_end
AWBL,vBWML19,False,6,3,inf,dead_end
AWBL,vBWML20,False,8,3,inf,dead_end
AWBL,vBWML21,True,3,3,1.0,
AWBL,vBWML22,False,5,3,inf,dead_end
AWBL,vBWML23,False,3,3,inf,dead_end
AWBL,vBWMR8,False,4,3,inf,dead_end
AWBL,vBWMR9,True,4,2,2.0,
AWBL,vBWMR10,True,4,3,1.3333333333333333,
AWBL,vBWMR11,True,3,2,1.5,
AWBL,vBWMR12,False,13,3,inf,dead_end
AWBL,vBWMR13,False,13,3,inf,dead_end
AWBL,vBWMR14,True,7,3,2.3333333333333335,
AWBL,vBWMR15,True,8,3,2.6666666666666665,
AWBL,vBWMR16,False,15,3,inf,dead_end
AWBL,vBWMR17,False,9,3,inf,dead_end
AWBL,vBWMR18,True,3,3,1.0,
AWBL,vBWMR19,True,3,3,1.0,
AWBL,vBWMR20,True,3,3,1.0,
AWBL,vBWMR21,True,5,3,1.6666666666666667,
AWBL,vBWMR22,True,4,3,1.3333333333333333,
AWBL,vBWMR23,True,3,3,1.0,
AWBL,vBWMR24,False,3,4,inf,dead_end
AWBL,CEPshDL,True,12,3,4.0,
AWBL,CEPshDR,False,2,4,inf,dead_end
AWBL,CEPshVL,True,11,3,3.6666666666666665,
AWBL,CEPshVR,True,5,3,1.6666666666666667,
AWBL,GLRDL,True,3,3,1.0,
AWBL,GLRDR,False,5,3,inf,dead_end
AWBL,GLRL,False,2,3,inf,dead_end
AWBL,GLRR,False,2,3,inf,dead_end
AWBL,GLRVL,False,5,3,inf,dead_end
AWBL,GLRVR,True,2,2,1.0,
AWBL,CANL,True,6,4,1.5,
AWBL,CANR,True,6,4,1.5,
AWBL,exc_cell,True,6,4,1.5,
AWBL,exc_gl,True,2,2,1.0,
AWBL,hmc,True,3,3,1.0,
AWBL,hyp,True,2,2,1.0,
AWBL,int,False,10,3,inf,dead_end
AWBL,mu_intL,False,8,4,inf,dead_end
AWBL,mu_intR,False,9,3,inf,dead_end
AWBL,mu_anal,False,9,3,inf,dead_end
AWBL,mu_sph,False,8,3,inf,dead_end
AWBL,vm2AL,False,7,2,inf,dead_end
AWBL,vm2AR,False,13,2,inf,dead_end
AWBL,vm1AL,False,6,3,inf,dead_end
AWBL,vm1AR,True,4,3,1.3333333333333333,
AWBL,vm1PL,False,12,4,inf,dead_end
AWBL,vm1PR,True,5,4,1.25,
AWBL,vm2PL,False,12,2,inf,dead_end
AWBL,vm2PR,True,9,2,4.5,
AWBR,URADL,False,9,3,inf,dead_end
AWBR,URADR,False,3,3,inf,dead_end
AWBR,URAVL,True,5,3,1.6666666666666667,
AWBR,URAVR,True,3,3,1.0,
AWBR,RMEL,False,3,3,inf,dead_end
AWBR,RMER,True,2,2,1.0,
AWBR,RMED,True,8,3,2.6666666666666665,
AWBR,RMEV,True,7,3,2.3333333333333335,
AWBR,RMDDL,True,3,2,1.5,
AWBR,RMDDR,True,5,2,2.5,
AWBR,RMDL,True,4,2,2.0,
AWBR,RMDR,True,5,2,2.5,
AWBR,RMDVL,True,5,2,2.5,
AWBR,RMDVR,True,3,2,1.5,
AWBR,RIVL,True,6,2,3.0,
AWBR,RIVR,True,2,2,1.0,
AWBR,RMHL,True,3,2,1.5,
AWBR,RMHR,True,3,2,1.5,
AWBR,SABD,True,11,2,5.5,
AWBR,SABVL,False,17,3,inf,dead_end
AWBR,SABVR,True,15,2,7.5,
AWBR,SMDDL,True,2,2,1.0,
AWBR,SMDDR,True,5,2,2.5,
AWBR,SMDVL,True,5,2,2.5,
AWBR,SMDVR,True,6,2,3.0,
AWBR,SMBDL,True,3,2,1.5,
AWBR,SMBDR,True,7,2,3.5,
AWBR,SMBVL,True,6,3,2.0,
AWBR,SMBVR,True,2,2,1.0,
AWBR,SIBDL,True,5,2,2.5,
AWBR,SIBDR,False,7,2,inf,dead_end
AWBR,SIBVL,True,5,2,2.5,
AWBR,SIBVR,True,4,2,2.0,
AWBR,SIADL,True,2,2,1.0,
AWBR,SIADR,False,20,2,inf,dead_end
AWBR,SIAVL,False,3,2,inf,dead_end
AWBR,SIAVR,True,2,2,1.0,
AWBR,DA01,False,17,3,inf,dead_end
AWBR,DA02,False,17,3,inf,dead_end
AWBR,DA03,False,16,2,inf,dead_end
AWBR,DA04,True,3,3,1.0,
AWBR,DA05,True,3,2,1.5,
AWBR,DA06,False,14,2,inf,dead_end
AWBR,DA07,False,4,2,inf,dead_end
AWBR,DA08,True,3,3,1.0,
AWBR,DA09,True,4,3,1.3333333333333333,
AWBR,PDA,True,4,3,1.3333333333333333,
AWBR,DB01,False,16,2,inf,dead_end
AWBR,DB02,False,16,2,inf,dead_end
AWBR,DB03,True,2,2,1.0,
AWBR,DB04,True,8,2,4.0,
AWBR,DB05,False,24,2,inf,dead_end
AWBR,DB06,False,18,2,inf,dead_end
AWBR,DB07,True,4,2,2.0,
AWBR,AS01,False,17,2,inf,dead_end
AWBR,AS02,False,17,3,inf,dead_end
AWBR,AS03,False,14,2,inf,dead_end
AWBR,AS04,True,2,2,1.0,
AWBR,AS05,True,2,2,1.0,
AWBR,AS06,True,2,2,1.0,
AWBR,AS07,False,4,3,inf,dead_end
AWBR,AS08,False,5,3,inf,dead_end
AWBR,AS09,False,7,3,inf,dead_end
AWBR,AS10,True,5,2,2.5,
AWBR,AS11,False,4,3,inf,dead_end
AWBR,PDB,True,6,3,2.0,
AWBR,DD01,False,17,2,inf,dead_end
AWBR,DD02,True,3,3,1.0,
AWBR,DD03,False,9,3,inf,dead_end
AWBR,DD04,False,13,3,inf,dead_end
AWBR,DD05,False,7,3,inf,dead_end
AWBR,DD06,False,4,3,inf,dead_end
AWBR,VA01,False,17,3,inf,dead_end
AWBR,VA02,False,16,3,inf,dead_end
AWBR,VA03,False,17,3,inf,dead_end
AWBR,VA04,True,2,2,1.0,
AWBR,VA05,True,5,3,1.6666666666666667,
AWBR,VA06,True,5,2,2.5,
AWBR,VA07,True,2,2,1.0,
AWBR,VA08,True,3,3,1.0,
AWBR,VA09,False,8,3,inf,dead_end
AWBR,VA10,False,11,3,inf,dead_end
AWBR,VA11,True,4,3,1.3333333333333333,
AWBR,VA12,False,4,3,inf,dead_end
AWBR,VB01,False,16,3,inf,dead_end
AWBR,VB02,False,15,2,inf,dead_end
AWBR,VB03,True,2,2,1.0,
AWBR,VB04,True,2,2,1.0,
AWBR,VB05,True,2,2,1.0,
AWBR,VB06,True,2,2,1.0,
AWBR,VB07,False,10,2,inf,dead_end
AWBR,VB08,False,8,2,inf,dead_end
AWBR,VB09,False,8,2,inf,dead_end
AWBR,VB10,True,5,3,1.6666666666666667,
AWBR,VB11,True,4,2,2.0,
AWBR,VD01,False,16,3,inf,dead_end
AWBR,VD02,False,17,3,inf,dead_end
AWBR,VD03,True,2,2,1.0,
AWBR,VD04,True,3,3,1.0,
AWBR,VD05,True,3,3,1.0,
AWBR,VD06,False,9,3,inf,dead_end
AWBR,VD07,True,3,3,1.0,
AWBR,VD08,False,8,3,inf,dead_end
AWBR,VD09,False,8,3,inf,dead_end
AWBR,VD10,False,8,3,inf,dead_end
AWBR,VD11,True,5,3,1.6666666666666667,
AWBR,VD12,True,3,3,1.0,
AWBR,VD13,True,4,3,1.3333333333333333,
AWBR,HSNL,True,1,1,1.0,
AWBR,HSNR,True,1,1,1.0,
AWBR,VC01,False,16,3,inf,dead_end
AWBR,VC02,True,3,2,1.5,
AWBR,VC03,False,19,2,inf,dead_end
AWBR,VC04,False,13,2,inf,dead_end
AWBR,VC05,False,11,2,inf,dead_end
AWBR,VC06,True,3,3,1.0,
AWBR,dBWML1,False,7,3,inf,dead_end
AWBR,dBWML2,False,8,3,inf,dead_end
AWBR,dBWML3,False,7,3,inf,dead_end
AWBR,dBWML4,False,7,3,inf,dead_end
AWBR,dBWML5,False,6,3,inf,dead_end
AWBR,dBWML6,False,5,3,inf,dead_end
AWBR,dBWML7,False,3,3,inf,dead_end
AWBR,dBWMR1,False,7,3,inf,dead_end
AWBR,dBWMR2,False,7,3,inf,dead_end
AWBR,dBWMR3,False,8,3,inf,dead_end
AWBR,dBWMR4,False,11,3,inf,dead_end
AWBR,dBWMR5,False,15,2,inf,dead_end
AWBR,dBWMR6,False,5,3,inf,dead_end
AWBR,dBWMR7,True,3,3,1.0,
AWBR,vBWML1,False,7,3,inf,dead_end
AWBR,vBWML2,False,8,3,inf,dead_end
AWBR,vBWML3,True,3,3,1.0,
AWBR,vBWML4,True,3,3,1.0,
AWBR,vBWML5,True,5,3,1.6666666666666667,
AWBR,vBWML6,False,4,2,inf,dead_end
AWBR,vBWML7,False,3,3,inf,dead_end
AWBR,vBWMR1,False,9,3,inf,dead_end
AWBR,vBWMR2,True,5,3,1.6666666666666667,
AWBR,vBWMR3,True,4,3,1.3333333333333333,
AWBR,vBWMR4,True,7,3,2.3333333333333335,
AWBR,vBWMR5,False,7,3,inf,dead_end
AWBR,vBWMR6,True,3,3,1.0,
AWBR,vBWMR7,False,5,3,inf,dead_end
AWBR,dBWML8,False,3,3,inf,dead_end
AWBR,dBWML9,False,17,3,inf,dead_end
AWBR,dBWML10,False,17,3,inf,dead_end
AWBR,dBWML11,False,17,3,inf,dead_end
AWBR,dBWML12,False,14,3,inf,dead_end
AWBR,dBWML13,False,17,3,inf,dead_end
AWBR,dBWML14,True,3,3,1.0,
AWBR,dBWML15,False,4,3,inf,dead_end
AWBR,dBWML16,False,4,3,inf,dead_end
AWBR,dBWML17,False,4,3,inf,dead_end
AWBR,dBWML18,False,4,3,inf,dead_end
AWBR,dBWML19,False,4,3,inf,dead_end
AWBR,dBWML20,False,4,3,inf,dead_end
AWBR,dBWML21,False,4,3,inf,dead_end
AWBR,dBWML22,False,4,3,inf,dead_end
AWBR,dBWML23,False,4,3,inf,dead_end
AWBR,dBWML24,False,4,3,inf,dead_end
AWBR,dBWMR8,False,3,3,inf,dead_end
AWBR,dBWMR9,False,17,3,inf,dead_end
AWBR,dBWMR10,False,17,3,inf,dead_end
AWBR,dBWMR11,False,17,3,inf,dead_end
AWBR,dBWMR12,False,17,3,inf,dead_end
AWBR,dBWMR13,True,3,3,1.0,
AWBR,dBWMR14,True,12,3,4.0,
AWBR,dBWMR15,False,4,3,inf,dead_end
AWBR,dBWMR16,False,4,3,inf,dead_end
AWBR,dBWMR17,False,4,3,inf,dead_end
AWBR,dBWMR18,False,4,3,inf,dead_end
AWBR,dBWMR19,False,4,3,inf,dead_end
AWBR,dBWMR20,False,4,3,inf,dead_end
AWBR,dBWMR21,False,4,3,inf,dead_end
AWBR,dBWMR22,False,7,3,inf,dead_end
AWBR,dBWMR23,False,4,3,inf,dead_end
AWBR,dBWMR24,False,4,3,inf,dead_end
AWBR,vBWML8,False,17,3,inf,dead_end
AWBR,vBWML9,False,17,3,inf,dead_end
AWBR,vBWML10,False,17,3,inf,dead_end
AWBR,vBWML11,True,3,2,1.5,
AWBR,vBWML12,False,11,3,inf,dead_end
AWBR,vBWML13,True,4,3,1.3333333333333333,
AWBR,vBWML14,True,5,3,1.6666666666666667,
AWBR,vBWML15,True,6,2,3.0,
AWBR,vBWML16,True,2,2,1.0,
AWBR,vBWML17,False,5,3,inf,dead_end
AWBR,vBWML18,False,5,3,inf,dead_end
AWBR,vBWML19,False,8,3,inf,dead_end
AWBR,vBWML20,False,8,3,inf,dead_end
AWBR,vBWML21,False,8,3,inf,dead_end
AWBR,vBWML22,False,7,3,inf,dead_end
AWBR,vBWML23,False,8,3,inf,dead_end
AWBR,vBWMR8,True,2,2,1.0,
AWBR,vBWMR9,True,2,2,1.0,
AWBR,vBWMR10,True,2,2,1.0,
AWBR,vBWMR11,True,3,2,1.5,
AWBR,vBWMR12,True,5,3,1.6666666666666667,
AWBR,vBWMR13,False,11,3,inf,dead_end
AWBR,vBWMR14,True,8,3,2.6666666666666665,
AWBR,vBWMR15,True,5,2,2.5,
AWBR,vBWMR16,True,2,2,1.0,
AWBR,vBWMR17,False,9,3,inf,dead_end
AWBR,vBWMR18,False,5,3,inf,dead_end
AWBR,vBWMR19,False,5,3,inf,dead_end
AWBR,vBWMR20,True,4,3,1.3333333333333333,
AWBR,vBWMR21,True,5,3,1.6666666666666667,
AWBR,vBWMR22,True,6,3,2.0,
AWBR,vBWMR23,True,7,3,2.3333333333333335,
AWBR,vBWMR24,True,8,4,2.0,
AWBR,CEPshDL,True,11,3,3.6666666666666665,
AWBR,CEPshDR,False,9,3,inf,dead_end
AWBR,CEPshVL,True,7,3,2.3333333333333335,
AWBR,CEPshVR,True,4,3,1.3333333333333333,
AWBR,GLRDL,False,3,4,inf,dead_end
AWBR,GLRDR,False,3,3,inf,dead_end
AWBR,GLRL,True,3,3,1.0,
AWBR,GLRR,True,3,3,1.0,
AWBR,GLRVL,False,7,3,inf,dead_end
AWBR,GLRVR,False,3,3,inf,dead_end
AWBR,CANL,True,5,3,1.6666666666666667,
AWBR,CANR,False,12,3,inf,dead_end
AWBR,exc_cell,False,10,3,inf,dead_end
AWBR,exc_gl,False,8,3,inf,dead_end
AWBR,hmc,True,3,3,1.0,
AWBR,hyp,True,2,2,1.0,
AWBR,int,False,10,3,inf,dead_end
AWBR,mu_intL,False,6,4,inf,dead_end
AWBR,mu_intR,False,5,3,inf,dead_end
AWBR,mu_anal,False,6,3,inf,dead_end
AWBR,mu_sph,False,5,3,inf,dead_end
AWBR,vm2AL,False,7,2,inf,dead_end
AWBR,vm2AR,False,13,2,inf,dead_end
AWBR,vm1AL,False,6,3,inf,dead_end
AWBR,vm1AR,True,4,3,1.3333333333333333,
AWBR,vm1PL,False,12,4,inf,dead_end
AWBR,vm1PR,True,5,4,1.25,
AWBR,vm2PL,False,12,2,inf,dead_end
AWBR,vm2PR,True,9,2,4.5,
ASEL,URADL,False,9,3,inf,dead_end
ASEL,URADR,True,2,2,1.0,
ASEL,URAVL,True,5,3,1.6666666666666667,
ASEL,URAVR,True,2,2,1.0,
ASEL,RMEL,True,2,2,1.0,
ASEL,RMER,True,2,2,1.0,
ASEL,RMED,True,2,2,1.0,
ASEL,RMEV,True,3,2,1.5,
ASEL,RMDDL,True,3,2,1.5,
ASEL,RMDDR,True,2,2,1.0,
ASEL,RMDL,True,2,2,1.0,
ASEL,RMDR,True,2,2,1.0,
ASEL,RMDVL,True,5,2,2.5,
ASEL,RMDVR,True,2,2,1.0,
ASEL,RIVL,True,3,2,1.5,
ASEL,RIVR,False,10,2,inf,dead_end
ASEL,RMHL,True,3,3,1.0,
ASEL,RMHR,False,14,3,inf,dead_end
ASEL,SABD,True,12,3,4.0,
ASEL,SABVL,False,17,3,inf,dead_end
ASEL,SABVR,True,13,3,4.333333333333333,
ASEL,SMDDL,True,2,2,1.0,
ASEL,SMDDR,True,2,2,1.0,
ASEL,SMDVL,True,2,2,1.0,
ASEL,SMDVR,True,2,2,1.0,
ASEL,SMBDL,True,3,2,1.5,
ASEL,SMBDR,True,2,2,1.0,
ASEL,SMBVL,True,6,2,3.0,
ASEL,SMBVR,True,2,2,1.0,
ASEL,SIBDL,True,7,2,3.5,
ASEL,SIBDR,True,3,2,1.5,
ASEL,SIBVL,True,3,3,1.0,
ASEL,SIBVR,True,3,2,1.5,
ASEL,SIADL,True,14,2,7.0,
ASEL,SIADR,True,2,2,1.0,
ASEL,SIAVL,True,2,2,1.0,
ASEL,SIAVR,True,2,2,1.0,
ASEL,DA01,False,5,3,inf,dead_end
ASEL,DA02,False,17,3,inf,dead_end
ASEL,DA03,False,16,3,inf,dead_end
ASEL,DA04,True,4,3,1.3333333333333333,
ASEL,DA05,True,4,3,1.3333333333333333,
ASEL,DA06,False,15,3,inf,dead_end
ASEL,DA07,False,20,3,inf,dead_end
ASEL,DA08,True,3,3,1.0,
ASEL,DA09,True,4,3,1.3333333333333333,
ASEL,PDA,True,4,3,1.3333333333333333,
ASEL,DB01,False,17,3,inf,dead_end
ASEL,DB02,False,17,3,inf,dead_end
ASEL,DB03,True,3,3,1.0,
ASEL,DB04,True,3,3,1.0,
ASEL,DB05,False,19,3,inf,dead_end
ASEL,DB06,False,18,3,inf,dead_end
ASEL,DB07,True,4,3,1.3333333333333333,
ASEL,AS01,False,17,3,inf,dead_end
ASEL,AS02,False,16,3,inf,dead_end
ASEL,AS03,False,15,3,inf,dead_end
ASEL,AS04,True,3,3,1.0,
ASEL,AS05,True,3,3,1.0,
ASEL,AS06,True,3,3,1.0,
ASEL,AS07,False,19,3,inf,dead_end
ASEL,AS08,False,5,3,inf,dead_end
ASEL,AS09,False,7,3,inf,dead_end
ASEL,AS10,True,5,3,1.6666666666666667,
ASEL,AS11,True,5,3,1.6666666666666667,
ASEL,PDB,True,6,3,2.0,
ASEL,DD01,False,21,3,inf,dead_end
ASEL,DD02,True,4,3,1.3333333333333333,
ASEL,DD03,False,10,4,inf,dead_end
ASEL,DD04,False,14,4,inf,dead_end
ASEL,DD05,False,7,4,inf,dead_end
ASEL,DD06,True,3,3,1.0,
ASEL,VA01,False,21,3,inf,dead_end
ASEL,VA02,True,3,3,1.0,
ASEL,VA03,False,15,3,inf,dead_end
ASEL,VA04,True,3,3,1.0,
ASEL,VA05,True,6,3,2.0,
ASEL,VA06,True,6,3,2.0,
ASEL,VA07,True,3,3,1.0,
ASEL,VA08,True,4,3,1.3333333333333333,
ASEL,VA09,False,7,3,inf,dead_end
ASEL,VA10,False,11,3,inf,dead_end
ASEL,VA11,True,5,3,1.6666666666666667,
ASEL,VA12,True,4,3,1.3333333333333333,
ASEL,VB01,True,13,2,6.5,
ASEL,VB02,True,3,2,1.5,
ASEL,VB03,True,4,3,1.3333333333333333,
ASEL,VB04,True,3,3,1.0,
ASEL,VB05,True,3,3,1.0,
ASEL,VB06,True,3,3,1.0,
ASEL,VB07,True,3,3,1.0,
ASEL,VB08,False,7,3,inf,dead_end
ASEL,VB09,False,9,3,inf,dead_end
ASEL,VB10,True,7,3,2.3333333333333335,
ASEL,VB11,True,5,3,1.6666666666666667,
ASEL,VD01,False,19,3,inf,dead_end
ASEL,VD02,False,17,3,inf,dead_end
ASEL,VD03,False,15,3,inf,dead_end
ASEL,VD04,True,4,4,1.0,
ASEL,VD05,True,4,4,1.0,
ASEL,VD06,False,10,4,inf,dead_end
ASEL,VD07,True,4,4,1.0,
ASEL,VD08,False,7,4,inf,dead_end
ASEL,VD09,False,7,3,inf,dead_end
ASEL,VD10,False,9,4,inf,dead_end
ASEL,VD11,True,6,3,2.0,
ASEL,VD12,True,4,3,1.3333333333333333,
ASEL,VD13,True,5,3,1.6666666666666667,
ASEL,HSNL,False,10,2,inf,dead_end
ASEL,HSNR,True,3,2,1.5,
ASEL,VC01,False,17,3,inf,dead_end
ASEL,VC02,True,4,3,1.3333333333333333,
ASEL,VC03,False,20,3,inf,dead_end
ASEL,VC04,False,14,3,inf,dead_end
ASEL,VC05,False,12,3,inf,dead_end
ASEL,VC06,False,22,3,inf,dead_end
ASEL,dBWML1,False,7,3,inf,dead_end
ASEL,dBWML2,False,8,3,inf,dead_end
ASEL,dBWML3,False,3,3,inf,dead_end
ASEL,dBWML4,False,10,3,inf,dead_end
ASEL,dBWML5,False,5,3,inf,dead_end
ASEL,dBWML6,False,5,3,inf,dead_end
ASEL,dBWML7,False,4,3,inf,dead_end
ASEL,dBWMR1,False,7,3,inf,dead_end
ASEL,dBWMR2,False,7,3,inf,dead_end
ASEL,dBWMR3,False,8,3,inf,dead_end
ASEL,dBWMR4,False,9,3,inf,dead_end
ASEL,dBWMR5,False,9,3,inf,dead_end
ASEL,dBWMR6,False,7,3,inf,dead_end
ASEL,dBWMR7,False,4,3,inf,dead_end
ASEL,vBWML1,False,9,3,inf,dead_end
ASEL,vBWML2,True,3,3,1.0,
ASEL,vBWML3,True,3,3,1.0,
ASEL,vBWML4,True,3,3,1.0,
ASEL,vBWML5,True,3,3,1.0,
ASEL,vBWML6,True,3,2,1.5,
ASEL,vBWML7,True,3,2,1.5,
ASEL,vBWMR1,False,3,3,inf,dead_end
ASEL,vBWMR2,False,7,3,inf,dead_end
ASEL,vBWMR3,True,3,3,1.0,
ASEL,vBWMR4,True,4,3,1.3333333333333333,
ASEL,vBWMR5,False,7,3,inf,dead_end
ASEL,vBWMR6,True,3,3,1.0,
